date,cpi_kr,core_cpi_kr,unemployment_seasonal_kr,unemployment_raw_kr,employment_rate_kr,base_rate_kr,m2_money_supply_kr,cd_rate_kr,gov_bond_3y_kr,usd_krw_exchange_rate_kr,gdp_kr,ppi_kr,industrial_production_index_kr,facility_investment_index_kr,manufacturing_utilization_rate_kr,retail_sales_index_kr,services_output_index_kr,economic_sentiment_raw_kr,economic_sentiment_seasonal_kr,import_price_index_kr,import_value_index_kr,export_value_index_kr,trade_balance_kr,jeonse_index_kr,brent_oil,wti_oil_price,gold_price,kospi_index_kr,cpi_us,base_rate_us,unemployment_us,core_cpi_kr_lag1,core_cpi_kr_lag2,core_cpi_kr_lag3,unemployment_seasonal_kr_lag1,unemployment_seasonal_kr_lag2,unemployment_seasonal_kr_lag3,unemployment_raw_kr_lag1,unemployment_raw_kr_lag2,unemployment_raw_kr_lag3,employment_rate_kr_lag1,employment_rate_kr_lag2,employment_rate_kr_lag3,base_rate_kr_lag1,base_rate_kr_lag2,base_rate_kr_lag3,m2_money_supply_kr_lag1,m2_money_supply_kr_lag2,m2_money_supply_kr_lag3,cd_rate_kr_lag1,cd_rate_kr_lag2,cd_rate_kr_lag3,gov_bond_3y_kr_lag1,gov_bond_3y_kr_lag2,gov_bond_3y_kr_lag3,usd_krw_exchange_rate_kr_lag1,usd_krw_exchange_rate_kr_lag2,usd_krw_exchange_rate_kr_lag3,gdp_kr_lag1,gdp_kr_lag2,gdp_kr_lag3,ppi_kr_lag1,ppi_kr_lag2,ppi_kr_lag3,industrial_production_index_kr_lag1,industrial_production_index_kr_lag2,industrial_production_index_kr_lag3,facility_investment_index_kr_lag1,facility_investment_index_kr_lag2,facility_investment_index_kr_lag3,manufacturing_utilization_rate_kr_lag1,manufacturing_utilization_rate_kr_lag2,manufacturing_utilization_rate_kr_lag3,retail_sales_index_kr_lag1,retail_sales_index_kr_lag2,retail_sales_index_kr_lag3,services_output_index_kr_lag1,services_output_index_kr_lag2,services_output_index_kr_lag3,economic_sentiment_raw_kr_lag1,economic_sentiment_raw_kr_lag2,economic_sentiment_raw_kr_lag3,economic_sentiment_seasonal_kr_lag1,economic_sentiment_seasonal_kr_lag2,economic_sentiment_seasonal_kr_lag3,import_price_index_kr_lag1,import_price_index_kr_lag2,import_price_index_kr_lag3,import_value_index_kr_lag1,import_value_index_kr_lag2,import_value_index_kr_lag3,export_value_index_kr_lag1,export_value_index_kr_lag2,export_value_index_kr_lag3,trade_balance_kr_lag1,trade_balance_kr_lag2,trade_balance_kr_lag3,jeonse_index_kr_lag1,jeonse_index_kr_lag2,jeonse_index_kr_lag3,brent_oil_lag1,brent_oil_lag2,brent_oil_lag3,wti_oil_price_lag1,wti_oil_price_lag2,wti_oil_price_lag3,gold_price_lag1,gold_price_lag2,gold_price_lag3,kospi_index_kr_lag1,kospi_index_kr_lag2,kospi_index_kr_lag3,cpi_us_lag1,cpi_us_lag2,cpi_us_lag3,base_rate_us_lag1,base_rate_us_lag2,base_rate_us_lag3,unemployment_us_lag1,unemployment_us_lag2,unemployment_us_lag3,cpi_kr_ma3,cpi_kr_diff1
2010-09-01,87.34,-0.700223471,0.875982834,-0.051461167,-0.809770638,-0.196498819,-0.826795727,-0.084002548,0.357718134,-0.006511634,-0.715536446,-0.284214793,-0.663289906,-0.258588164,0.876992876,-0.618567505,-0.71549984,1.39832131,1.654208628,0.559130625,-0.54988041,-0.593931808,0.011734101,-0.905840781,0.228182832,0.358254175,-0.100888577,-0.3507804,-0.771384101,-0.762094058,1.711249817,-0.694491544,-0.696663696,-0.698856777,0.158709623,0.873811687,0.140081653,-0.22497835,0.447786771,0.089007335,-0.875237211,-0.288652735,-0.275146231,-0.197266933,-0.198034559,-0.400337104,-1.087776468,-1.343793792,1.005061754,-0.107289068,-0.145581109,-0.243926495,0.542507695,0.651070514,0.549906507,0.504050275,0.383921255,0.744467141,-0.724370373,-0.733073028,-0.734650052,-0.327956845,-0.343554141,-0.353936232,-0.638641785,-0.589801993,-0.518238975,-0.230957607,-0.547386655,-0.515626568,0.771298938,1.29061148,1.216046754,-0.693525668,-0.654764603,-0.668235388,-0.684248981,-0.638199595,-0.606983845,1.361507271,1.50886834,1.47967249,1.695702898,1.727199057,1.737567921,0.578310819,0.597320019,0.632069226,-0.514699447,-0.501276651,-0.51572017,-0.657285411,-0.430836578,-0.450862175,-0.257267655,0.313900724,0.30399422,-0.918943906,-0.917584594,-0.912784388,-0.098633001,0.057465969,-0.073413357,-0.018995698,0.315427353,0.162788239,-0.207704181,-0.331672642,-0.179771662,-0.608042556,-0.555992277,-0.66349417,-0.771258542,-0.769459185,-0.770735922,-0.761037777,-0.765034253,-0.76365865,1.711116916,1.664028829,1.663753612,-0.64647467,1.64550633
2010-10-01,87.34,-0.700223471,0.636527319,-0.22323999,-0.66655001,-0.196498819,-0.044037056,-0.084002548,0.175299204,-0.137134499,-0.69100288,-0.246452267,-0.61596198,-0.270429608,1.178393431,-0.664138067,-0.693058604,1.185958287,1.600347079,0.475211592,-0.388314291,-0.202324865,0.589348923,-0.864055614,0.264393784,0.427252516,0.00023111,-0.329269771,-0.747602242,-0.762094058,1.664686532,-0.685350791,-0.679386258,-0.681566245,0.877451928,0.150551955,0.867074758,-0.053531826,-0.241339623,0.434822717,-0.803635133,-0.863532551,-0.275146231,-0.197266933,-0.198034559,-0.198034559,-0.827106071,-1.083172574,-1.343017896,-0.084612931,-0.10779889,-0.145699135,0.352690871,0.537366659,0.648404382,0.009699727,0.521644302,0.398934629,-0.699886171,-0.708636484,-0.717258235,-0.26904579,-0.31296407,-0.32855019,-0.646515177,-0.621185709,-0.573042549,-0.242796464,-0.216832661,-0.533315003,0.865919603,0.764420641,1.273386246,-0.602849546,-0.677312074,-0.638334173,-0.699206968,-0.668093029,-0.621922852,1.390546769,1.354083307,1.508714509,1.652515365,1.694746465,1.726733835,0.570934485,0.588914897,0.607455893,-0.535381011,-0.497404023,-0.484489298,-0.578557467,-0.637497547,-0.414242998,0.014227936,-0.255756332,0.310840806,-0.888182244,-0.901244975,-0.900083961,0.23135206,-0.094423637,0.062108588,0.360928221,-0.015729926,0.318767121,-0.081782866,-0.189357077,-0.31424487,-0.334748707,-0.59055793,-0.537280179,-0.759919241,-0.759631913,-0.757656083,-0.761037777,-0.759863039,-0.76365865,1.711116916,1.710700407,1.663753612,-0.611446207,-0.542926088
2010-11-01,86.91,-0.700223471,-0.321294742,-0.73857646,-0.809770638,0.005980399,-0.56587617,-0.031074243,0.296911824,0.132404746,-0.674174331,-0.211836618,-0.592298017,-0.448051272,1.237929343,-0.603377317,-0.670617368,1.330751258,1.52494091,0.602937415,-0.203667297,-0.270430421,-0.130675866,-0.813625239,0.383803706,0.553907005,0.060270925,-0.283278603,-0.730391687,-0.762094058,1.85093967,-0.685350791,-0.670239379,-0.664275713,0.63787116,0.873811687,0.140081653,-0.22497835,-0.069058025,-0.256808048,-0.660430978,-0.791672574,-0.852861905,-0.197266933,-0.198034559,-0.198034559,-0.045094879,-0.822551356,-1.082120158,-0.084612931,-0.085129558,-0.107919381,0.170466721,0.347860233,0.534752988,-0.122828293,0.023722516,0.537574217,-0.675401837,-0.684200071,-0.692867984,-0.231174398,-0.253893587,-0.29787539,-0.599274821,-0.629031638,-0.604358876,-0.25463532,-0.228638161,-0.203130895,1.166479362,0.859246552,0.74993218,-0.648187607,-0.58712219,-0.660760084,-0.676769988,-0.683039746,-0.651800867,1.17759045,1.383105501,1.353823741,1.598530949,1.651476343,1.694231578,0.487160405,0.581560415,0.599076887,-0.374220896,-0.517928955,-0.480633635,-0.187045529,-0.559312927,-0.620068023,0.59258199,0.015943827,-0.258566973,-0.846689769,-0.87069699,-0.883855637,0.267491232,0.234670509,-0.089231376,0.429833677,0.363475778,-0.011513463,0.020143325,-0.06225899,-0.170228402,-0.31344162,-0.319411438,-0.571563075,-0.735980716,-0.748219598,-0.747766449,-0.761037777,-0.759863039,-0.758458917,1.664498372,1.710700407,1.710483833,-0.603386561,-1.906731798
2010-12-01,87.25,-0.673839045,0.636527319,0.120317657,-1.59748409,0.005980399,-1.087715284,0.021854062,0.182899993,-0.17030856,-0.657345783,-0.116381344,-0.513418139,-0.371081884,1.695611669,-0.542616568,-0.625734895,1.176305422,1.438762431,0.904307023,-0.050707606,-0.11932122,-0.171689936,-0.779044411,0.764449776,0.897480937,0.134636028,0.027225422,-0.702854798,-0.767221706,1.618123248,-0.685350791,-0.670239379,-0.655121902,-0.320451914,0.63272511,0.867074758,-0.739317921,-0.241339623,-0.083900356,-0.803635133,-0.64795262,-0.780647446,0.005123816,-0.198034559,-0.198034559,-0.566435674,-0.040687701,-0.821222419,-0.031701942,-0.085129558,-0.085251529,0.291949488,0.165934065,0.345333997,0.150642224,-0.1097629,0.036338782,-0.65860706,-0.659763527,-0.668477864,-0.196458956,-0.215919705,-0.238641292,-0.575654642,-0.581956064,-0.612187958,-0.432218167,-0.240443661,-0.214923185,1.225849191,1.160458269,0.844264891,-0.587736859,-0.632217132,-0.571056438,-0.654333009,-0.660619671,-0.666739874,1.32278794,1.17027608,1.38286576,1.522952767,1.59738869,1.650895235,0.614665609,0.498034515,0.591745256,-0.190037908,-0.35798939,-0.50106865,-0.255134561,-0.170502923,-0.54219966,-0.128364286,0.594733662,0.013014292,-0.796612645,-0.829492732,-0.853515729,0.386664455,0.27071211,0.238671879,0.556317664,0.432250974,0.366688344,0.080662,0.040619732,-0.041611286,-0.267885641,-0.298271768,-0.302634638,-0.718656784,-0.724126932,-0.736281712,-0.761037777,-0.759863039,-0.758458917,1.850972546,1.664028829,1.710483833,-0.606176438,0.535431915
2011-01-01,88.29,-0.63121805,0.157616289,0.635654127,-2.456807856,0.208459617,-2.392313069,0.120149486,0.532536275,-0.180675454,-0.640517235,0.043060433,-0.347770397,-0.382923328,2.110502557,-0.23881282,-0.483607065,1.166652558,1.352583952,0.871583878,0.180101136,-0.28617983,-1.29046263,-0.738700112,1.034307579,0.935760838,-0.048432739,0.066958567,-0.680324616,-0.772349355,1.524996679,-0.65894417,-0.670239379,-0.655121902,0.63787116,-0.331621199,0.624743723,0.117914698,-0.758184419,-0.256808048,-1.591257988,-0.791672574,-0.636218527,0.005123816,0.004267986,-0.198034559,-1.087776468,-0.561930137,-0.038529202,0.021209046,-0.032234451,-0.085251529,0.178059394,0.287218177,0.163491767,-0.156486202,0.165683195,-0.098034973,-0.641812283,-0.643001531,-0.644087612,-0.100728493,-0.181110314,-0.200562229,-0.496920714,-0.558418276,-0.565213467,-0.3552656,-0.417526158,-0.226715474,1.682254752,1.21995688,1.143909975,-0.527286112,-0.572090543,-0.615908261,-0.60945905,-0.638199595,-0.644331363,1.167910617,1.315387049,1.169890954,1.436577701,1.521665975,1.596724807,0.915514664,0.625161986,0.508478876,-0.037462593,-0.175201316,-0.34182976,-0.10406202,-0.238122054,-0.154962394,-0.169430846,-0.126755836,0.591550854,-0.762274045,-0.779763455,-0.812592131,0.766555992,0.389563582,0.274583057,0.899429079,0.558495854,0.435281466,0.15562022,0.101703973,0.062497005,0.039680257,-0.253073737,-0.281667897,-0.690938492,-0.70669145,-0.712036158,-0.766185354,-0.759863039,-0.758458917,1.617879829,1.85071514,1.663753612,-0.576727731,2.755580745
2011-02-01,88.89,-0.595700554,0.636527319,1.838105892,-2.241976914,0.208459617,-1.348634841,0.271373216,0.707354416,-0.135890472,-0.63279341,0.121732363,-0.623849968,-0.613831492,1.325372715,-0.724898817,-0.648176131,1.311445528,1.255633163,1.067922747,-0.380490265,-0.645010974,-0.61828759,-0.657291079,1.499445869,1.161659517,0.110409436,-0.209730919,-0.658107353,-0.777477003,1.478433395,-0.616287322,-0.643815062,-0.655121902,0.158709623,0.63272511,-0.344580417,0.632254269,0.103223574,-0.775531121,-2.45048292,-1.582132321,-0.780647446,0.207514566,0.004267986,0.004267986,-2.391128455,-1.083172574,-0.56032468,0.11947231,0.020660657,-0.032359874,0.527322349,0.173514322,0.28471992,-0.167004299,-0.143663957,0.179244204,-0.625017505,-0.626239535,-0.62735737,0.05917294,-0.085120779,-0.165656421,-0.331579466,-0.479958986,-0.541726221,-0.367104456,-0.340790409,-0.403599818,2.095988248,1.67735245,1.203099127,-0.225032372,-0.511963954,-0.556105831,-0.46735818,-0.593359443,-0.621922852,1.158230784,1.160602016,1.315101049,1.350202635,1.43512573,1.520886207,0.882848042,0.92511978,0.635211353,0.192766142,-0.023781535,-0.159842456,-0.27088015,-0.088092107,-0.222308006,-1.289635344,-0.167853339,-0.129622927,-0.722212346,-0.74566338,-0.763201582,1.035878871,0.768429463,0.393004442,0.937657449,0.900958645,0.56119213,-0.028908655,0.177362699,0.124311302,0.079037429,0.052075518,-0.236839598,-0.66825989,-0.678794679,-0.694490033,-0.771332931,-0.765034253,-0.758458917,1.524642742,1.617357251,1.850674497,-0.515350424,1.360058623
2011-03-01,89.24,-0.569316129,0.875982834,1.494548245,-1.382653148,0.410938834,-1.087715284,0.437719318,0.555338641,-0.37764644,-0.625069585,0.248656409,-0.379322348,-0.294112496,1.649099237,-0.519831287,-0.543450362,0.983248129,1.180226994,1.326541149,0.522011034,0.222483535,-0.924753837,-0.564355103,1.73912788,1.62243611,0.173609241,0.145385388,-0.622121646,-0.7877323,1.478433395,-0.580739949,-0.601129627,-0.628677559,0.63787116,0.150551955,0.624743723,1.832379936,0.62006837,0.089007335,-2.235676687,-2.444452045,-1.575006497,0.207514566,0.206570531,0.004267986,-1.348446866,-2.386278665,-1.082120158,0.270646562,0.118894428,0.020531782,0.701953827,0.522206145,0.171068526,-0.121566121,-0.154258038,-0.132161641,-0.61730918,-0.609477538,-0.610627128,0.138071674,0.075213388,-0.069401011,-0.607148214,-0.315194475,-0.463435402,-0.597962158,-0.352595909,-0.326949935,1.313048628,2.091983394,1.658115736,-0.708638355,-0.211331008,-0.4963034,-0.631896029,-0.451365631,-0.57710583,1.303428275,1.150927951,1.160210281,1.253030686,1.348585485,1.434213521,1.078847777,0.892549932,0.934237157,-0.366416532,0.204703557,-0.009086025,-0.629624241,-0.253758978,-0.07288493,-0.616600055,-1.288901894,-0.170702446,-0.64137356,-0.705879958,-0.729333776,1.500095144,1.037025206,0.770499324,1.163252024,0.939114747,0.902748296,0.131200403,-0.008890653,0.200874274,-0.195033898,0.091123449,0.065813449,-0.645896268,-0.655970048,-0.666416233,-0.776480509,-0.770205467,-0.76365865,1.478024199,1.524014096,1.617023391,-0.453663131,0.567148327
2011-04-01,89.33,-0.552064774,0.157616289,0.463875304,-0.66655001,0.410938834,-0.56587617,0.47552525,0.555338641,-0.605718109,-0.61734576,0.31474083,-0.458202225,-0.459892716,1.22676636,-0.489450912,-0.521009126,1.340404122,1.104820825,1.37245911,0.402303449,0.187153778,-0.670694457,-0.474300863,2.106841467,1.963174493,0.419035148,0.327101415,-0.58957805,-0.808242895,1.524996679,-0.554333328,-0.565558431,-0.585959775,0.877451928,0.63272511,0.140081653,1.489486888,1.82603956,0.607730408,-1.376451755,-2.228872114,-2.441580008,0.409905316,0.206570531,0.206570531,-1.087776468,-1.343793792,-2.386608852,0.436938239,0.270023306,0.118759142,0.550100368,0.696552056,0.519599469,-0.366848138,-0.10849161,-0.142826225,-0.609600855,-0.601784259,-0.593896885,0.26536163,0.154325642,0.091377255,-0.363073037,-0.589801993,-0.299024682,-0.278313033,-0.582803155,-0.338742225,1.635872073,1.307345464,2.070590141,-0.504617081,-0.692343721,-0.197291247,-0.527190125,-0.615779519,-0.43518526,0.974313963,1.29603892,1.150529608,1.177452504,1.251227709,1.347540836,1.337019471,1.087969021,0.901768506,0.533816845,-0.350244133,0.218398104,0.237659813,-0.610027275,-0.237881678,-0.923458517,-0.615359483,-1.291260441,-0.549088574,-0.625602697,-0.689821337,1.739302046,1.499988157,1.038123103,1.623408323,1.164282854,0.940803385,0.194904273,0.152714672,0.01239489,0.15672214,-0.180794413,0.104541956,-0.609673501,-0.633462425,-0.64344676,-0.786775663,-0.775376682,-0.768858383,1.478024199,1.477342518,1.523562949,-0.421424545,-0.257478382
2011-05-01,89.5,-0.517562063,-0.560750257,-0.395018813,-0.022057185,0.410938834,-0.304956613,0.520892369,0.494532331,-0.522782957,-0.609079702,0.347258561,-0.434538262,-0.288191774,1.241650338,-0.451475443,-0.521009126,1.128041099,1.029414656,1.212537935,0.469981267,0.176512285,-0.896271844,-0.463494354,1.711969666,1.432454376,0.377744609,0.221266573,-0.567047868,-0.813370543,1.478433395,-0.537067461,-0.539134114,-0.550361621,0.158709623,0.873811687,0.624743723,0.460807745,1.481476363,1.818084246,-0.660430978,-1.36655239,-2.224936631,0.409905316,0.408873076,0.206570531,-0.566435674,-1.083172574,-1.343017896,0.474731802,0.436265072,0.269878157,0.550100368,0.544946916,0.69386494,-0.598246267,-0.355545569,-0.096755223,-0.60189253,-0.594090979,-0.58621818,0.331636566,0.281960078,0.170708636,-0.441806965,-0.346578192,-0.573042549,-0.444057023,-0.26405466,-0.568691871,1.214717348,1.63086916,1.290033195,-0.474391707,-0.489416483,-0.675710692,-0.504753146,-0.511152499,-0.599514341,1.332467773,0.967120725,1.295739703,1.101874321,1.175504995,1.250034065,1.382858119,1.345375884,1.096580413,0.414410077,0.543171304,-0.334118433,0.202338627,0.251271407,-0.592708869,-0.669073993,-0.922449158,-0.618012766,-0.459665138,-0.533958744,-0.610090879,2.106286736,1.738549233,1.499410733,1.963688007,1.623569266,1.165375389,0.442287631,0.217013873,0.175931662,0.336718689,0.168197767,-0.16515154,-0.57691552,-0.597006418,-0.620796307,-0.807365971,-0.78571911,-0.774058115,1.524642742,1.477342518,1.476832728,-0.402515375,-0.003747087
2011-06-01,89.67,-0.500310708,-0.321294742,-0.22323999,0.049553129,0.613418052,-1.087715284,0.573820674,0.486931542,-0.619817085,-0.600813513,0.323132502,-0.363546372,-0.294112496,1.453747025,-0.398309787,-0.483607065,0.838455158,0.964780797,1.175064656,0.429687537,0.224186174,-0.651326702,-0.428913526,1.528759496,1.088407853,0.306118164,0.132635992,-0.567047868,-0.813370543,1.524996679,-0.502535727,-0.521856675,-0.523917278,-0.560032682,0.150551955,0.867074758,-0.396424874,0.447786771,1.472268863,-0.016012279,-0.64795262,-1.35836312,0.409905316,0.408873076,0.408873076,-0.305765276,-0.561930137,-1.082120158,0.520084078,0.474047292,0.436109074,0.489358985,0.544946916,0.542329747,-0.514101493,-0.588615341,-0.345453316,-0.593643061,-0.5863977,-0.578539474,0.364248043,0.348414371,0.298696598,-0.418186787,-0.425037482,-0.330341009,-0.272393605,-0.429331657,-0.250300053,1.229559806,1.20880089,1.611874211,-0.43660999,-0.459353188,-0.473877488,-0.504753146,-0.488732424,-0.49494129,1.119511453,1.325061113,0.96659682,1.026296139,1.099782281,1.174195465,1.223213173,1.391078736,1.353187495,0.481917825,0.424668866,0.555383069,0.191699716,0.216193983,0.265105858,-0.894940073,-0.667872959,-0.924968062,-0.448934325,-0.445156463,-0.519071153,1.712197667,2.104543113,1.73710853,1.433682341,1.963205679,1.623445901,0.40066777,0.466709104,0.240999344,0.231885303,0.346780026,0.180985784,-0.554236918,-0.564037506,-0.584108955,-0.812513548,-0.806403968,-0.784457581,1.478024199,1.524014096,1.476832728,-0.38918596,-0.003747087
2011-07-01,90.1,-0.483059353,-0.081839227,-0.22323999,-0.165277813,0.613418052,-0.304956613,0.619187793,0.578141007,-0.721827322,-0.592547455,0.337817929,-0.418762286,-0.418447661,1.172811939,-0.489450912,-0.43124418,0.751579376,0.900146938,1.084284319,0.377266569,0.29101475,-0.319796301,-0.384967057,1.712400749,1.101640412,0.576613327,0.201622744,-0.548585635,-0.82362584,1.478433395,-0.48526986,-0.487301799,-0.506626746,-0.320451914,-0.572707776,0.140081653,-0.22497835,-0.413621222,0.434822717,0.055589799,-0.001212827,-0.636218527,0.612296066,0.408873076,0.408873076,-1.087776468,-0.301308919,-0.56032468,0.572995066,0.519385955,0.473888828,0.481766312,0.484304859,0.542329747,-0.612550879,-0.503862697,-0.580074158,-0.58539346,-0.578164332,-0.570860769,0.340052431,0.381114103,0.365334958,-0.347326251,-0.401499695,-0.408631828,-0.278313033,-0.25815191,-0.415392107,1.441064821,1.223675543,1.192001161,-0.383715586,-0.42177407,-0.443976273,-0.46735818,-0.488732424,-0.472532779,0.829116472,1.112231693,1.324781722,0.96151484,1.024059566,1.098356865,1.185804622,1.231906736,1.398748344,0.441725351,0.491665343,0.437399775,0.239362039,0.205628494,0.230170322,-0.649681451,-0.893909226,-0.670503263,-0.414595726,-0.43450019,-0.430873743,1.529350664,1.711518032,2.101777992,1.090098971,1.434201946,1.962183171,0.328470052,0.424700292,0.49367884,0.144093384,0.242770349,0.358107188,-0.554236918,-0.541212876,-0.550930828,-0.812513548,-0.811575182,-0.805256512,1.524642742,1.477342518,1.523562949,-0.365317007,0.820879622
2011-08-01,90.71,-0.464793212,-0.560750257,-0.73857646,-0.451719068,0.613418052,0.477802058,0.619187793,0.426125232,-0.631428006,-0.580506942,0.351454397,-0.379322348,0.025606499,0.850945914,-0.436285256,-0.386361707,0.645397864,0.835513079,1.102757062,0.450421204,0.106704091,-1.026149733,-0.323730174,1.630926109,0.776024953,0.998998687,-0.335294444,-0.526368373,-0.808242895,1.478433395,-0.468003992,-0.470024361,-0.472045682,-0.080871145,-0.331621199,-0.586911452,-0.22497835,-0.241339623,-0.429715739,-0.159216434,0.07064715,0.013711606,0.612296066,0.611175621,0.408873076,-0.305765276,-1.083172574,-0.299426941,0.618347342,0.572281063,0.519224533,0.572878387,0.476724602,0.481715671,-0.716048951,-0.603023291,-0.494757488,-0.57714399,-0.569930833,-0.562642998,0.354780195,0.356853011,0.398125262,-0.402440001,-0.330886333,-0.385144583,-0.402621026,-0.26405466,-0.244403909,1.160913441,1.435639344,1.206798449,-0.474391707,-0.369163304,-0.406599754,-0.415005228,-0.451365631,-0.472532779,0.741997978,0.822009756,1.111806915,0.89673354,0.959154382,1.022518265,1.095181088,1.194609007,1.240070904,0.389436113,0.451777267,0.504102748,0.306174402,0.252961886,0.21964757,-0.317726757,-0.648465805,-0.896440618,-0.370957089,-0.400400114,-0.420290054,1.712627895,1.529164692,1.710175147,1.103313716,1.091268092,1.434579905,0.601122612,0.351827864,0.451167954,0.212427353,0.155668239,0.254948341,-0.535653063,-0.541212876,-0.527961355,-0.822808702,-0.811575182,-0.810456245,1.478024199,1.524014096,1.476832728,-0.327808653,1.391775035
2011-09-01,90.62,-0.473926283,-0.321294742,-0.73857646,-0.809770638,0.613418052,-0.044037056,0.611626607,0.334915767,0.330619759,-0.568466297,0.359846069,-0.387210335,-0.347398996,0.999785695,-0.428690162,-0.468646241,0.606786406,0.7493346,1.355569745,0.504406977,0.301230583,-0.662719499,-0.248084612,1.109747061,0.321864639,0.557864052,-0.569620294,-0.511035332,-0.818498192,1.478433395,-0.449722486,-0.452746923,-0.45475515,-0.560032682,-0.090534622,-0.344580417,-0.739317921,-0.241339623,-0.256808048,-0.445624745,-0.144932781,0.085926065,0.612296066,0.611175621,0.611175621,0.476245916,-0.301308919,-1.082120158,0.618347342,0.617619726,0.572116188,0.421024928,0.567687687,0.474138911,-0.624331147,-0.707269044,-0.594577992,-0.565127639,-0.561697465,-0.554425097,0.368455975,0.371620632,0.373796972,-0.363073037,-0.385807837,-0.314682845,0.041336092,-0.388012408,-0.250300053,0.839945303,1.154880274,1.417659804,-0.421497303,-0.459353188,-0.354272627,-0.370131269,-0.399052121,-0.43518526,0.635519818,0.734943175,0.821386725,0.831952241,0.894249199,0.957513751,1.113621924,1.104253945,1.202889061,0.462406915,0.399884043,0.464389417,0.121908457,0.319313158,0.266789498,-1.02498418,-0.316260989,-0.651104601,-0.310149152,-0.357064601,-0.386422249,1.631314757,1.711947098,1.528481687,0.778136598,1.104457855,1.092553923,1.026876805,0.627028445,0.377424582,-0.319409286,0.223465286,0.168558751,-0.513289441,-0.522509359,-0.527961355,-0.807365971,-0.821917611,-0.810456245,1.478024199,1.477342518,1.523562949,-0.298359946,-0.828373795
2011-10-01,90.45,-0.473926283,-0.560750257,-0.910355284,-0.236888127,0.613418052,0.216882501,0.611626607,0.350117345,-0.242047466,-0.556425783,0.349356479,-0.316218446,-0.418447661,1.295604758,-0.459070537,-0.438724592,0.423381977,0.673928431,1.428405132,0.250126161,0.195666973,-0.204729048,-0.197654238,1.402883333,0.983019976,0.774639381,-0.273944602,-0.506341544,-0.82362584,1.385306826,-0.458863239,-0.434453165,-0.437464618,-0.320451914,-0.572707776,-0.102249382,-0.739317921,-0.758184419,-0.256808048,-0.803635133,-0.432372689,-0.130717312,0.612296066,0.611175621,0.611175621,-0.045094879,0.480554736,-0.299426941,0.610788629,0.617619726,0.617451893,0.329912853,0.416082546,0.565060026,0.351748234,-0.614888661,-0.699517496,-0.553111157,-0.549704568,-0.546207326,0.37687184,0.385333423,0.388605497,-0.37094643,-0.346578192,-0.369486419,-0.331587887,0.054693835,-0.374119094,0.988369875,0.83321591,1.138360992,-0.413940959,-0.406742422,-0.443976273,-0.452400194,-0.354211969,-0.382898735,0.596800487,0.628528465,0.734260668,0.745577176,0.829344015,0.892509237,1.365997926,1.122640149,1.112814739,0.516257026,0.472302199,0.41272353,0.316387757,0.136318884,0.332872379,-0.661088828,-1.024051319,-0.319045154,-0.235033466,-0.296679051,-0.343381913,1.111168813,1.630853495,1.710602661,0.324587672,0.779895458,1.105708769,0.582223797,1.056761438,0.655914258,-0.55151784,-0.304192543,0.235801199,-0.497855392,-0.500001736,-0.509139148,-0.817661125,-0.806403968,-0.820855711,1.478024199,1.477342518,1.476832728,-0.287510422,-1.08210509
2011-11-01,90.53,-0.456674928,-0.321294742,-0.910355284,-0.380108754,0.613418052,-0.044037056,0.596504234,0.289311035,-0.008170337,-0.539145747,0.31474083,-0.402986311,-0.459892716,1.042577132,-0.519831287,-0.461165829,0.433034841,0.598522262,1.3228466,0.229783695,0.196518292,-0.143207943,-0.169557315,1.444267277,1.321867994,0.827516551,-0.404450906,-0.493198938,-0.818498192,1.292180258,-0.458863239,-0.443600044,-0.419156996,-0.560032682,-0.331621199,-0.586911452,-0.910764445,-0.758184419,-0.775531121,-0.230818512,-0.791672574,-0.419575149,0.612296066,0.611175621,0.611175621,0.215575518,-0.040687701,0.483266276,0.610788629,0.610063282,0.617451893,0.345098199,0.325119462,0.413524834,-0.229271432,0.368242016,-0.606522326,-0.541094807,-0.53771154,-0.534237149,0.366352009,0.393772063,0.402356269,-0.300085895,-0.354424121,-0.330341009,-0.402621026,-0.317179409,0.068091765,1.283363713,0.981962437,0.818369637,-0.444166333,-0.399226599,-0.391649146,-0.422484221,-0.436418914,-0.338081713,0.412883666,0.589832207,0.627773264,0.669998993,0.74280377,0.827504722,1.438707506,1.374268492,1.131143816,0.262615199,0.525744475,0.484824432,0.210849756,0.329456028,0.150618318,-0.202512242,-0.659881778,-1.026525762,-0.184956342,-0.222085136,-0.283407675,1.403724018,1.112111876,1.629802511,0.984852966,0.327203928,0.782005607,0.800728069,0.607953015,1.090783262,-0.258639963,-0.534477347,-0.287540239,-0.493130684,-0.484468307,-0.486488696,-0.822808702,-0.816746397,-0.805256512,1.384787112,1.477342518,1.476832728,-0.293090177,-0.289194793
