구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2008년04월15일,1909.19,1813.92,1815.50,1847.68,1831.81,1829.64,1799.25,1860.09,1849.57,1818.28,1819.83,1804.25,1783.00,1861.60,1828.53,,
2008년04월16일,1923.82,1831.42,1819.25,1854.12,1832.66,1852.87,1824.00,1866.43,1856.33,1768.00,1827.00,1810.66,,1979.00,1851.33,,
2008년04월17일,1933.55,1817.00,1814.05,1861.59,1839.62,1848.28,1818.11,1876.71,1846.16,1800.14,1850.83,1799.35,1843.50,1855.28,1827.50,,
2008년04월18일,1934.86,1828.21,1822.05,1869.52,1843.83,1850.15,1835.54,1877.47,1858.41,1813.11,1840.66,1810.45,1846.60,1861.50,1835.26,,
2008년04월19일,1936.68,1832.38,1827.11,1868.04,1857.29,1846.14,1841.44,1877.62,1859.00,1817.25,1841.00,1815.30,1866.50,1882.12,1833.03,,
2008년04월20일,1929.40,1833.06,1834.05,1863.57,1855.93,1847.61,1838.20,1879.52,1856.33,1827.87,1837.60,1807.00,1859.00,1880.28,1834.46,,
2008년04월21일,1933.11,1833.45,1835.00,1870.60,1865.36,1853.94,1840.33,1882.00,1855.50,1813.87,1844.85,1811.53,1859.00,1866.77,1836.19,,
2008년04월22일,1935.38,1831.82,1833.73,1870.65,1859.88,1857.42,1837.36,1884.70,1859.25,1811.33,1816.33,1837.50,1859.00,1871.14,1840.69,,
2008년04월23일,1947.76,1839.35,1836.11,1882.26,1862.00,1860.80,1831.30,1890.85,1871.81,1829.37,1849.12,1835.26,1853.00,1874.33,1840.96,,
2008년04월24일,1956.41,1845.42,1857.22,1889.34,1862.66,1870.09,1841.90,1904.54,1887.88,1836.33,1871.66,1849.75,1895.66,1895.33,1844.56,,
2008년04월25일,1958.06,1859.03,1856.18,1891.90,1864.00,1873.22,1857.90,1903.42,1880.11,1834.25,1881.60,1859.60,1894.00,1888.77,1847.86,,
2008년04월26일,1963.08,1855.65,1856.51,1894.70,1865.30,1870.76,1859.87,1903.46,1871.25,1829.11,1882.83,1857.75,1865.75,1876.25,1853.45,,
2008년04월27일,1959.95,1861.78,1859.26,1882.27,1862.46,1873.57,1849.20,1907.93,1864.27,1833.10,1878.28,1865.50,1922.33,1897.00,1870.11,,
2008년04월28일,1961.64,1853.50,1862.50,1885.09,1889.95,1873.10,1853.33,1905.87,1868.23,1839.53,1875.66,1863.38,1876.50,1867.00,1868.89,,
2008년04월29일,1965.36,1848.43,1868.28,1875.50,1901.33,1873.70,1858.73,1907.27,1873.66,1842.00,1889.25,1848.00,1879.00,1863.00,1862.87,,
2008년04월30일,1967.47,1857.27,1869.03,1886.58,1899.74,1872.54,1861.33,1912.84,1866.84,1846.12,1844.62,1850.04,1887.75,1869.07,1858.87,,
2008년05월01일,1979.63,1874.64,1875.87,1902.25,1920.66,1882.37,1869.58,1920.38,1884.50,1868.06,1881.30,1862.43,1877.88,1874.38,1877.55,,
2008년05월02일,1985.40,1880.41,1878.00,1904.27,1911.90,1884.19,1875.83,1927.24,1885.20,1862.92,1900.62,1856.04,1875.66,1873.78,1881.40,,
2008년05월03일,1982.74,1881.56,1880.35,1908.34,1919.58,1892.58,1875.12,1925.28,1887.20,1872.76,1903.33,1871.08,1885.25,1867.18,1878.00,,
2008년05월04일,1985.06,1881.72,1877.40,1907.10,1917.08,1884.81,1874.68,1928.42,1874.07,1861.69,1893.00,1866.40,1879.00,1863.91,1886.50,,
2008년05월05일,1983.21,1884.26,1876.93,1908.68,1916.25,1888.61,1877.42,1926.60,1879.13,1855.53,1899.71,1865.21,1890.66,1873.54,1888.05,,
2008년05월06일,1978.69,1876.59,1878.25,1899.17,1908.66,1885.15,1865.12,1928.11,1882.37,1874.71,1898.66,1859.85,1890.87,1878.15,1883.79,,
2008년05월07일,1985.42,1884.47,1888.27,1908.93,1919.00,1891.96,1876.94,1927.67,1887.33,1871.23,1897.38,1860.78,1879.00,1888.57,1886.52,,
2008년05월08일,1984.04,1879.89,1892.84,1909.09,1914.43,1887.46,1871.25,1929.74,1877.64,1867.61,1897.91,1877.00,1876.14,1879.92,1888.77,,
2008년05월09일,1987.13,1876.93,1887.09,1908.68,1916.21,1890.85,1870.55,1926.15,1884.37,1865.76,1879.23,1897.57,1884.00,1895.50,1892.44,,
2008년05월10일,1985.09,1886.62,1886.45,1913.70,1921.75,1896.19,1875.16,1926.95,1891.92,1880.28,1912.15,1909.73,1884.00,1882.68,1889.94,,
2008년05월11일,1985.56,1886.31,1893.85,1914.03,1917.95,1890.86,1886.52,1927.14,1894.17,1875.73,1912.81,1907.55,1891.85,1880.00,1890.68,,
2008년05월12일,1985.34,1889.17,1895.93,1910.78,1921.00,1896.73,1882.00,1930.00,1894.53,1880.50,1907.33,1900.90,1887.75,1888.33,1888.37,,
2008년05월13일,1985.97,1885.83,1896.29,1906.83,1912.80,1899.37,1876.33,1929.16,1881.16,1880.50,1899.64,1900.05,1899.00,1891.35,1894.06,,
2008년05월14일,1996.25,1882.87,1902.42,1924.46,1933.00,1904.75,1883.25,1937.02,1904.53,1870.61,1917.92,1904.73,1911.28,1893.20,1898.79,,
2008년05월15일,2025.01,1902.54,1926.63,1947.43,1944.87,1928.33,1932.47,1959.53,1916.61,1901.00,1943.84,1908.50,1917.75,1921.70,1919.10,,
2008년05월16일,2030.65,1918.69,1943.68,1949.63,1955.80,1931.85,1935.53,1964.87,1928.66,1903.42,1952.46,1914.77,1918.44,1932.61,1933.52,,
2008년05월17일,2028.32,1925.56,1946.85,1952.02,1974.30,1934.66,1940.00,1968.10,1934.15,1903.00,1947.13,1903.43,1926.37,1935.76,1937.72,,
2008년05월18일,2028.65,1924.69,1941.56,1949.40,1970.04,1936.60,1943.43,1973.74,1943.92,1922.16,1949.83,1909.22,1914.00,1939.58,1947.43,,
2008년05월19일,2030.67,1930.96,1948.90,1954.38,1975.91,1930.19,1927.77,1970.23,1938.00,1911.71,1955.62,1913.00,1916.22,1932.61,1943.86,,
2008년05월20일,2029.67,1928.35,1950.68,1951.83,1969.20,1938.70,1939.63,1968.64,1923.21,1920.60,1956.33,1899.71,1918.60,1937.40,1941.75,,
2008년05월21일,2044.11,1935.30,1954.84,1965.53,1969.60,1954.96,1950.61,1986.88,1935.52,1924.33,1962.16,1942.23,1944.00,1952.38,1954.80,,
2008년05월22일,2081.83,1970.63,1984.96,2000.25,1978.65,1983.07,1988.88,2020.82,1976.05,1944.50,1989.87,1985.15,1957.12,1965.69,1977.28,,
2008년05월23일,2082.16,1981.67,1987.00,2013.41,2005.00,1990.39,1992.68,2024.00,1985.28,1977.64,2001.56,1999.60,1988.44,1979.92,1991.32,,
2008년05월24일,2083.16,1981.52,1996.97,2009.71,2004.65,1993.20,1995.38,2028.14,1984.87,1991.21,2005.93,2003.27,1990.87,1983.25,1994.58,,
2008년05월25일,2085.38,1983.73,1995.18,2016.89,2015.29,1991.48,1994.88,2025.04,1990.23,1971.69,2005.00,2004.55,1991.66,1996.30,1993.10,,
2008년05월26일,2090.28,1989.89,1998.77,2011.09,2022.83,1995.00,1998.77,2029.35,1986.47,1966.57,2006.92,1979.75,2007.33,1996.38,1995.10,,
2008년05월27일,2088.33,1983.27,1994.53,2013.70,2021.83,1995.96,2008.11,2030.11,1994.76,1967.42,2007.85,2000.61,1995.11,1993.33,1997.54,,
2008년05월28일,2103.55,1994.31,2008.09,2022.40,2030.33,2011.19,2008.93,2042.12,2004.84,1967.84,2024.30,2003.77,2004.80,2002.53,2012.60,,
2008년05월29일,2131.55,2031.40,2032.63,2056.53,2020.36,2031.03,2040.57,2066.80,2021.92,2011.53,2053.46,2008.21,1997.42,2020.41,2020.37,,
2008년05월30일,2132.53,2044.67,2041.00,2063.13,2030.65,2039.35,2047.62,2076.84,2037.36,2013.33,2059.80,2007.55,2004.62,2022.55,2030.13,,
2008년05월31일,2137.64,2053.82,2045.34,2062.67,2044.16,2039.00,2053.11,2075.67,2035.37,2009.23,2064.61,2004.00,2009.75,2041.06,2040.21,,
2008년06월01일,2135.44,2056.88,2046.96,2062.71,2036.12,2040.10,2046.00,2080.98,2045.86,2015.38,2049.21,2007.82,2007.33,2029.91,2041.40,,
2008년06월02일,2137.37,2052.68,2053.07,2055.03,2045.80,2041.69,2047.25,2073.89,2043.30,2019.45,2057.33,1992.93,2041.85,2047.09,2048.02,,
2008년06월03일,2136.68,2055.79,2047.90,2062.70,2061.34,2050.11,2048.46,2076.43,2047.58,2004.07,2058.25,2014.41,2044.11,2027.10,2044.44,,
2008년06월04일,2138.46,2059.46,2049.19,2066.34,2053.20,2041.88,2056.47,2077.60,2049.93,2031.86,2062.33,2029.88,2040.71,2043.54,2050.94,,
2008년06월05일,2133.61,2057.10,2048.11,2062.28,2063.40,2046.92,2044.41,2074.96,2047.50,2033.41,2060.92,2030.00,2047.66,2053.10,2050.00,,
2008년06월06일,2138.54,2058.69,2049.67,2062.65,2059.39,2039.37,2050.93,2076.40,2059.00,2015.58,2063.00,2034.35,2042.11,2051.38,2055.54,,
2008년06월07일,2137.15,2055.25,2050.33,2063.50,2064.90,2044.69,2052.93,2076.38,2043.52,2022.21,2061.86,2023.10,2044.33,2061.33,2042.48,,
2008년06월08일,2136.70,2055.15,2045.16,2063.33,2062.80,2042.13,2052.71,2076.98,2054.00,2013.84,2059.07,2027.57,2056.00,2062.20,2040.78,,
2008년06월09일,2138.73,2054.38,2056.87,2060.83,2055.60,2043.96,2051.29,2076.56,2044.93,2022.25,2061.86,2029.33,2042.14,2058.00,2046.91,,
2008년06월10일,2137.32,2056.54,2060.86,2062.00,2054.84,2047.19,2049.31,2076.25,2047.46,2020.38,2060.18,2032.30,2048.00,2034.84,2052.90,,
2008년06월11일,2137.02,2056.74,2048.70,2063.51,2058.74,2045.35,2054.11,2076.16,2048.38,2019.71,2049.80,2032.46,2027.33,2049.90,2051.22,,
2008년06월12일,2138.22,2055.31,2057.03,2057.13,2057.30,2048.78,2051.47,2071.62,2045.15,2022.15,2048.18,2037.22,2023.28,2044.61,2043.65,,
2008년06월13일,2138.12,2056.23,2051.65,2061.09,2051.79,2048.00,2045.35,2075.71,2045.93,2022.61,2056.41,2032.28,2045.25,2050.84,2047.39,,
2008년06월14일,2136.19,2056.61,2047.74,2059.00,2061.08,2044.82,2045.86,2073.50,2047.50,2020.83,2060.56,2027.31,2052.14,2050.93,2039.34,,
2008년06월15일,2136.47,2056.55,2050.36,2060.84,2055.11,2049.70,2047.85,2071.24,2050.35,2022.61,2055.64,2029.21,2039.00,2065.30,2043.87,,
2008년06월16일,2132.28,2051.57,2047.96,2062.20,2053.47,2047.65,2049.58,2074.51,2044.71,2025.69,2058.60,2032.30,2037.28,2046.11,2039.36,,
2008년06월17일,2137.40,2050.65,2046.53,2054.70,2051.79,2045.32,2043.31,2074.74,2025.46,2021.00,2061.18,2022.04,2041.00,2051.33,2046.43,,
2008년06월18일,2141.74,2058.30,2048.61,2061.62,2054.19,2054.35,2045.07,2077.58,2029.00,2012.80,2061.50,2033.31,2034.71,2057.50,2035.00,,
2008년06월19일,2154.58,2062.89,2060.18,2071.32,2053.64,2052.14,2055.20,2085.65,2059.30,2031.66,2068.82,2032.94,2045.25,2051.72,2047.03,,
2008년06월20일,2155.27,2063.44,2052.37,2072.93,2050.20,2055.32,2053.06,2087.88,2051.70,2029.18,2068.94,2028.84,2042.75,2053.38,2050.33,,
2008년06월21일,2157.05,2059.04,2056.71,2075.65,2060.90,2053.61,2050.00,2089.63,2063.06,2025.75,2070.16,2024.31,2039.00,2060.55,2049.44,,
2008년06월22일,2154.29,2061.42,2059.77,2072.41,2054.86,2057.14,2045.18,2091.12,2062.00,2035.72,2070.16,2025.14,2031.25,2060.30,2049.50,,
2008년06월23일,2154.86,2058.42,2056.00,2071.93,2053.08,2058.27,2048.00,2088.10,2058.28,2022.07,2067.68,2018.38,2041.75,2059.46,2043.09,,
2008년06월24일,2158.56,2060.93,2053.50,2070.18,2050.24,2055.81,2048.43,2088.16,2060.15,2013.41,2068.35,2021.94,2034.50,2045.69,2046.54,,
2008년06월25일,2154.37,2057.66,2054.53,2074.46,2052.00,2051.50,2046.46,2088.95,2056.55,2025.20,2067.23,2010.41,2034.00,2047.61,2055.40,,
2008년06월26일,2160.32,2064.08,2057.12,2073.97,2048.00,2061.37,2054.00,2092.02,2061.83,2030.83,2073.33,2012.77,2024.14,2052.41,2043.44,,
2008년06월27일,2159.96,2062.81,2060.10,2073.96,2040.13,2050.14,2048.18,2092.33,2063.42,2018.54,2073.17,2014.33,2032.25,2044.78,2049.42,,
2008년06월28일,2161.83,2058.30,2062.71,2070.64,2048.09,2052.03,2062.70,2094.32,2059.12,2019.76,2068.70,2015.90,2027.33,2053.53,2045.22,,
2008년06월29일,2162.73,2065.13,2058.41,2073.96,2029.31,2063.79,2048.35,2091.90,2066.80,2024.75,2075.72,2006.94,2024.11,2057.07,2052.43,,
2008년06월30일,2158.40,2057.30,2054.55,2066.63,2025.71,2049.12,2056.25,2093.65,2057.40,2025.07,2062.64,2013.80,2026.14,2053.73,2039.58,,
2008년07월01일,2159.29,2059.28,2055.60,2081.73,2041.66,2053.91,2061.33,2091.61,2060.57,2021.41,2076.75,2008.56,2018.50,2058.80,2043.35,,
2008년07월02일,2165.34,2062.64,2055.09,2079.10,2053.55,2055.45,2059.43,2096.02,2054.80,2031.75,2078.31,2015.55,2015.00,2059.06,2048.15,,
2008년07월03일,2176.50,2070.58,2056.06,2095.16,2053.33,2057.37,2063.26,2109.00,2078.63,2022.00,2085.11,2018.22,2044.00,2055.53,2053.55,,
2008년07월04일,2180.66,2072.95,2054.11,2093.61,2051.56,2070.72,2059.70,2108.18,2069.40,2025.63,2082.40,2014.38,2031.85,2059.68,2056.19,,
2008년07월05일,2180.70,2074.26,2061.12,2097.26,2056.18,2069.13,2063.31,2111.06,2072.56,2034.41,2089.93,2016.52,2030.25,2049.00,2056.00,,
2008년07월06일,2182.69,2071.78,2057.89,2103.37,2046.61,2068.26,2058.50,2111.55,2057.33,2048.75,2092.60,2014.72,2027.44,2049.84,2057.66,,
2008년07월07일,2181.95,2072.28,2063.75,2095.36,2053.04,2067.58,2060.43,2110.93,2075.83,2036.75,2088.27,2017.90,2037.57,2050.00,2050.94,,
2008년07월08일,2179.80,2073.86,2063.06,2097.50,2060.66,2071.11,2066.93,2109.52,2070.60,2028.54,2090.50,2022.57,2051.25,2059.00,2062.84,,
2008년07월09일,2189.59,2078.68,2058.93,2100.72,2088.04,2079.60,2071.31,2120.62,2079.92,2029.66,2096.11,2056.89,2059.88,2065.73,2059.64,,
2008년07월10일,2216.39,2093.29,2073.75,2125.87,2104.08,2096.35,2084.52,2141.06,2087.06,2062.28,2093.75,2070.58,2079.28,2051.14,2071.29,,
2008년07월11일,2218.58,2100.35,2076.39,2129.53,2111.83,2096.41,2098.77,2145.47,2099.38,2066.25,2111.43,2084.05,2079.28,2072.08,2077.61,,
2008년07월12일,2221.25,2104.58,2075.33,2131.28,2103.08,2098.29,2096.04,2147.45,2105.88,2066.84,2113.93,2089.21,2082.14,2084.53,2075.71,,
2008년07월13일,2218.32,2104.39,2074.77,2130.76,2100.13,2100.95,2094.90,2148.67,2111.29,2063.08,2118.35,2090.29,2064.71,2076.73,2082.54,,
2008년07월14일,2220.81,2098.36,2078.31,2132.65,2100.40,2099.91,2100.35,2148.64,2106.20,2080.81,2115.11,2073.44,2057.75,2089.53,2083.27,,
2008년07월15일,2219.46,2102.97,2079.85,2131.93,2105.72,2107.83,2100.72,2146.35,2111.87,2076.63,2111.94,2078.61,2072.50,2093.50,2084.05,,
2008년07월16일,2215.15,2100.17,2078.97,2127.56,2101.72,2100.00,2101.47,2147.31,2112.17,2069.83,2112.23,2080.00,2079.25,2080.86,2087.12,,
2008년07월17일,2208.20,2095.14,2079.40,2125.85,2102.60,2097.37,2099.73,2140.22,2103.37,2063.38,2104.31,2084.55,2072.42,2084.18,2081.97,,
2008년07월18일,2205.55,2098.31,2082.22,2122.51,2102.08,2094.06,2101.00,2137.68,2108.60,2062.23,2106.22,2079.78,2072.50,2082.13,2085.57,,
2008년07월19일,2202.49,2096.40,2074.38,2123.30,2105.33,2094.77,2102.17,2138.39,2108.57,2066.07,2110.05,2077.11,2079.25,2084.12,2088.34,,
2008년07월20일,2204.03,2091.86,2076.65,2121.96,2096.55,2091.78,2097.25,2138.50,2096.60,2064.69,2108.06,2071.64,2074.71,2060.92,2084.25,,
2008년07월21일,2206.63,2098.30,2085.18,2123.10,2090.41,2096.07,2100.00,2139.88,2106.33,2066.16,2106.72,2061.71,2061.62,2070.75,2086.41,,
2008년07월22일,2204.29,2091.24,2080.78,2119.20,2086.68,2094.92,2100.11,2134.60,2096.00,2066.28,2105.75,2059.21,2059.00,2086.38,2082.89,,
2008년07월23일,2193.83,2096.58,2078.06,2114.19,2093.00,2084.70,2098.89,2127.34,2095.93,2064.50,2103.76,2053.20,2074.25,2084.60,2076.65,,
2008년07월24일,2153.93,2075.85,2070.43,2087.51,2089.64,2062.12,2091.90,2095.72,2083.80,2039.76,2092.88,2030.66,2055.25,2078.42,2064.66,,
2008년07월25일,2149.05,2061.75,2066.42,2077.09,2072.38,2061.70,2087.71,2088.65,2074.80,2050.00,2081.44,2022.09,2039.75,2072.00,2054.10,,
2008년07월26일,2145.42,2053.27,2070.48,2079.44,2066.31,2054.40,2069.05,2087.40,2073.56,2039.75,2075.87,2027.31,2036.12,2069.80,2050.88,,
2008년07월27일,2146.25,2054.34,2065.02,2077.34,2073.54,2058.20,2061.20,2088.26,2072.80,2045.84,2078.47,2022.63,2025.28,2062.78,2047.73,,
2008년07월28일,2147.87,2050.54,2060.06,2069.24,2068.04,2055.66,2061.31,2090.29,2064.33,2040.46,2080.23,2011.60,2034.75,2071.35,2045.35,,
2008년07월29일,2144.26,2049.55,2055.29,2071.21,2060.50,2055.09,2064.26,2084.59,2064.70,2025.33,2076.86,2012.31,2035.50,2054.53,2046.97,,
2008년07월30일,2137.72,2045.19,2054.15,2055.28,2058.09,2042.82,2056.30,2076.23,2061.75,2044.71,2058.18,2004.76,2025.28,2039.69,2035.72,,
2008년07월31일,2100.15,2038.30,2052.59,2047.30,2065.30,2031.41,2047.73,2047.09,2065.61,1989.08,2060.58,1994.69,2035.50,2039.87,2029.00,,
2008년08월01일,2092.20,2013.88,2048.62,2025.50,2058.50,2024.64,2028.38,2035.06,2043.18,1997.92,2041.94,1989.94,2010.60,2038.06,2014.23,,
2008년08월02일,2089.39,2005.29,2045.42,2021.75,2044.31,2020.24,2027.62,2030.31,2034.82,2003.42,2032.11,1993.28,2030.75,2042.38,2015.97,,
2008년08월03일,2089.35,2011.21,2041.36,2021.59,2041.30,2018.86,2013.90,2029.35,2042.35,1999.86,2033.50,1983.33,2015.85,2037.76,2012.20,,
2008년08월04일,2089.97,2004.60,2044.87,2020.22,2039.31,2018.28,2018.26,2026.70,2015.46,1997.83,2033.70,1979.27,2020.33,2027.08,2004.44,,
2008년08월05일,2092.74,1999.25,2035.25,2015.22,2047.38,2015.96,2013.14,2028.48,2031.22,1979.84,2038.05,1972.55,2008.33,2041.60,2007.29,,
2008년08월06일,2082.67,1997.95,2034.00,2015.81,2027.63,2013.58,2006.88,2023.95,2018.11,1973.33,2032.94,1966.57,2011.00,2033.85,1995.96,,
2008년08월07일,2059.62,1996.41,2027.07,1999.35,2015.86,2005.06,2000.25,2008.84,2003.63,1968.84,2018.41,1963.63,2017.00,2032.06,1982.06,,
2008년08월08일,2055.25,1979.78,2014.90,1994.31,1990.90,2002.70,1990.75,1998.51,2000.20,1963.25,2009.81,1964.00,1986.33,2033.18,1983.20,,
2008년08월09일,2054.55,1965.61,2011.00,1986.72,2011.91,1997.43,1998.00,1994.95,2000.73,1965.25,1998.94,1963.43,2008.66,2007.86,1974.30,,
2008년08월10일,2054.83,1965.83,2010.74,1991.75,2000.36,1994.03,1993.87,1996.54,2005.00,1960.76,2001.06,1957.21,1989.00,2010.06,1978.10,,
2008년08월11일,2049.58,1966.66,2005.75,1983.42,1978.17,2000.65,1990.76,1989.53,1977.38,1953.69,1994.76,1929.35,1935.50,1994.93,1967.72,,
2008년08월12일,2053.15,1958.14,1999.62,1982.45,1979.54,1992.03,1981.58,1985.08,1992.50,1953.69,1993.46,1923.89,1940.33,1992.06,1966.64,,
2008년08월13일,2042.49,1958.54,1992.57,1968.47,1963.10,1979.07,1977.63,1980.98,1989.92,1965.57,1985.35,1914.00,1932.25,1986.17,1961.20,,
2008년08월14일,2026.75,1948.85,1973.34,1952.62,1960.65,1962.03,1969.89,1961.19,1968.94,1927.23,1972.11,1909.57,1934.75,1978.12,1938.41,,
2008년08월15일,2018.34,1932.02,1959.84,1948.83,1957.65,1960.29,1968.43,1954.85,1965.73,1934.07,1955.94,1908.00,1949.25,1980.71,1929.62,,
2008년08월16일,2018.68,1932.70,1951.37,1949.12,1958.71,1947.50,1964.11,1951.44,1963.94,1926.85,1958.90,1907.52,1951.75,1979.86,1926.45,,
2008년08월17일,2017.25,1931.33,1952.67,1949.41,1943.15,1959.80,1966.27,1948.21,1965.16,1932.06,1957.63,1892.89,1951.75,1964.68,1930.22,,
2008년08월18일,2017.54,1929.23,1951.26,1942.67,1934.15,1955.50,1948.10,1949.95,1971.00,1911.00,1943.76,1883.52,1940.25,1965.66,1921.40,,
2008년08월19일,2018.05,1935.14,1940.65,1943.09,1928.14,1945.28,1944.75,1949.15,1975.73,1921.28,1946.12,1881.42,1891.00,1935.81,1920.13,,
2008년08월20일,2012.51,1922.71,1940.13,1939.06,1940.04,1942.93,1938.05,1949.20,1956.93,1903.57,1941.50,1884.56,1905.66,1937.66,1918.31,,
2008년08월21일,2003.38,1914.13,1934.03,1926.06,1921.95,1930.03,1919.77,1938.47,1945.28,1903.30,1937.44,1887.14,1899.00,1968.78,1914.47,,
2008년08월22일,2001.18,1909.02,1922.68,1914.24,1903.90,1923.53,1912.43,1934.41,1931.76,1883.16,1932.05,1879.80,1879.00,1943.58,1914.16,,
2008년08월23일,2000.82,1900.50,1920.75,1930.36,1900.13,1917.69,1911.29,1936.62,1910.42,1895.26,1919.64,1874.06,1899.00,1948.64,1904.97,,
2008년08월24일,1997.47,1899.95,1912.63,1925.53,1913.68,1920.06,1911.05,1937.41,1905.92,1886.53,1915.60,1866.50,1912.33,1941.57,1904.96,,
2008년08월25일,1999.21,1898.81,1912.03,1918.58,1909.57,1911.09,1908.35,1931.36,1902.25,1887.23,1918.26,1872.81,1919.00,1938.61,1900.17,,
2008년08월26일,1998.23,1903.16,1912.50,1927.10,1897.60,1911.00,1905.68,1934.14,1914.43,1887.69,1907.00,1866.25,1899.00,1931.84,1904.41,,
2008년08월27일,1996.48,1896.83,1899.75,1916.91,1888.26,1908.53,1890.57,1924.83,1914.18,1892.78,1894.15,1837.33,1813.11,1896.35,1889.79,,
2008년08월28일,2003.93,1899.08,1893.37,1916.22,1889.95,1913.28,1900.59,1927.77,1915.87,1879.53,1885.00,1837.31,1816.14,1912.35,1894.72,,
2008년08월29일,2002.52,1893.12,1889.50,1919.00,1884.26,1904.36,1890.10,1928.67,1920.82,1900.28,1874.94,1828.45,1837.14,1895.00,1891.20,,
2008년08월30일,2001.97,1890.32,1892.03,1920.00,1892.95,1907.62,1888.94,1927.39,1909.63,1894.21,1871.66,1834.90,1804.28,1895.00,1885.15,,
2008년08월31일,2003.55,1890.72,1887.03,1913.51,1884.66,1901.40,1886.61,1928.55,1903.68,1875.84,1874.21,1827.45,1830.42,1892.00,1880.21,,
2008년09월01일,2005.08,1890.30,1880.84,1909.51,1888.20,1894.53,1885.17,1927.95,1904.17,1892.86,1869.33,1827.84,1811.28,1880.69,1882.55,,
2008년09월02일,2004.55,1892.47,1880.17,1906.16,1898.00,1908.90,1886.37,1921.25,1902.23,1875.50,1875.82,1839.71,1795.00,1869.09,1873.04,,
2008년09월03일,2009.71,1894.22,1876.29,1914.33,1897.50,1902.51,1892.70,1929.97,1904.05,1886.35,1866.73,1828.75,1808.00,1889.86,1885.09,,
2008년09월04일,2024.59,1894.78,1883.37,1926.85,1890.70,1907.41,1886.44,1941.64,1908.44,1888.64,1877.05,1849.10,1808.00,1893.00,1885.91,,
2008년09월05일,2027.80,1899.70,1878.17,1923.67,1891.58,1896.81,1884.44,1943.32,1914.18,1879.00,1875.23,1857.16,1821.14,1884.64,1875.17,,
2008년09월06일,2028.27,1895.34,1869.16,1924.93,1876.40,1900.84,1885.21,1943.42,1913.70,1893.50,1882.90,1868.65,1804.25,1905.22,1880.20,,
2008년09월07일,2027.90,1900.82,1871.05,1923.87,1872.45,1895.73,1885.47,1943.27,1912.47,1886.71,1874.52,1870.50,1806.75,1905.73,1882.17,,
2008년09월08일,2029.04,1898.08,1864.09,1922.66,1879.52,1900.93,1897.64,1945.22,1908.83,1885.20,1872.52,1868.30,1792.00,1897.35,1876.65,,
2008년09월09일,2027.10,1901.79,1859.26,1923.61,1879.11,1888.07,1890.47,1944.14,1910.33,1884.53,1877.16,1872.73,1821.14,1869.00,1881.89,,
2008년09월10일,2027.03,1900.76,1867.87,1918.14,1897.20,1892.89,1889.88,1943.60,1915.43,1877.78,1878.31,1869.40,1814.62,1895.00,1881.61,,
2008년09월11일,2029.27,1895.44,1862.05,1919.57,1894.68,1896.75,1871.28,1940.12,1912.70,1882.58,1876.17,1871.22,1803.66,1889.46,1874.52,,
2008년09월12일,2026.85,1894.54,1859.05,1907.63,1892.04,1892.32,1872.36,1941.94,1909.84,1883.86,1884.75,1876.04,1804.77,1909.17,1877.13,,
2008년09월13일,2028.15,1894.35,1859.28,1919.93,1904.00,1892.86,1874.05,1940.73,1915.73,1886.57,1889.04,1864.90,1791.75,1886.16,1874.32,,
2008년09월14일,2024.98,1893.60,1861.87,1915.22,1886.71,1889.00,1865.58,1940.09,1913.05,1883.50,1882.11,1876.50,1800.71,1887.62,1880.70,,
2008년09월15일,2027.04,1895.65,1868.09,1916.51,1901.88,1884.56,1870.88,1940.02,1918.11,1882.33,1882.25,1864.40,1811.14,1905.11,1867.56,,
2008년09월16일,2028.85,1901.28,1857.12,1921.46,1896.62,1884.80,1874.31,1938.25,1908.73,1888.20,1884.21,1868.45,1820.50,1882.07,1881.52,,
2008년09월17일,2025.29,1893.68,1867.08,1913.87,1908.76,1889.86,1869.11,1937.23,1912.29,1886.26,1880.76,1863.86,1799.25,1909.81,1878.60,,
2008년09월18일,1995.36,1885.79,1854.43,1899.50,1891.45,1877.54,1865.38,1909.31,1891.00,1860.00,1871.58,1854.78,1820.87,1900.56,1870.40,,
2008년09월19일,1989.35,1872.81,1845.12,1901.12,1903.63,1872.58,1868.66,1903.50,1901.16,1868.66,1870.66,1852.19,1826.75,1891.93,1872.10,,
2008년09월20일,1985.90,1863.38,1850.39,1888.18,1885.29,1867.03,1867.83,1903.25,1890.57,1851.75,1873.22,1853.10,1806.28,1882.93,1867.45,,
2008년09월21일,1985.60,1864.53,1853.55,1895.02,1887.88,1869.53,1866.11,1901.63,1886.10,1863.33,1865.31,1854.60,1825.37,1879.38,1862.30,,
2008년09월22일,1986.60,1866.11,1846.88,1881.09,1886.72,1869.57,1864.00,1902.38,1885.00,1859.68,1871.94,1844.68,1809.71,1883.78,1857.16,,
2008년09월23일,1985.42,1860.20,1852.96,1888.16,1880.36,1865.78,1864.50,1898.61,1874.11,1847.25,1865.29,1854.05,1805.28,1869.50,1852.75,,
2008년09월24일,1981.91,1868.36,1848.71,1885.03,1893.26,1869.17,1862.35,1896.66,1868.57,1855.15,1858.80,1844.10,1789.57,1868.75,1860.36,,
2008년09월25일,1981.07,1860.57,1848.83,1880.42,1877.27,1867.92,1867.64,1894.30,1878.42,1862.41,1860.40,1845.16,1795.87,1863.15,1853.00,,
