구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2011년01월13일,1306.69,1202.86,1194.73,1222.06,1187.10,1198.45,1204.10,1211.63,1170.51,1175.71,1167.00,1161.44,1168.50,1183.45,1180.91,1208.88,
2011년01월14일,1308.35,1203.92,1197.35,1221.30,1189.15,1200.73,1206.48,1212.68,1171.41,1176.24,1166.77,1163.07,1167.89,1183.90,1182.58,1209.34,
2011년01월15일,1307.40,1203.70,1198.36,1223.02,1188.43,1202.17,1209.31,1213.65,1172.10,1177.87,1168.36,1163.95,1170.01,1185.52,1183.22,1210.33,
2011년01월16일,1307.51,1205.57,1198.93,1222.30,1188.65,1201.60,1209.83,1213.93,1172.70,1176.84,1169.71,1164.68,1170.58,1186.28,1184.24,1210.19,
2011년01월17일,1307.52,1205.90,1199.53,1223.70,1191.68,1203.60,1209.76,1215.06,1173.66,1179.03,1170.01,1165.43,1171.52,1186.85,1184.49,1207.43,
2011년01월18일,1311.34,1207.07,1200.56,1226.57,1191.82,1205.95,1209.14,1218.15,1175.40,1181.66,1172.01,1167.02,1174.04,1187.75,1185.71,1206.99,
2011년01월19일,1312.84,1208.76,1201.08,1229.37,1192.95,1206.90,1212.52,1219.48,1177.94,1182.84,1172.61,1168.07,1174.27,1187.53,1186.48,1208.32,
2011년01월20일,1312.98,1208.80,1202.06,1230.35,1192.74,1208.01,1214.22,1220.47,1177.46,1183.76,1173.73,1168.96,1174.34,1187.86,1188.04,1208.40,
2011년01월21일,1313.59,1210.63,1200.60,1231.22,1193.75,1208.06,1215.10,1221.68,1178.53,1185.40,1174.53,1169.63,1173.85,1189.17,1188.89,1209.06,
2011년01월22일,1313.96,1211.66,1201.45,1231.39,1194.48,1208.43,1215.33,1221.99,1178.37,1186.24,1174.03,1170.76,1174.82,1189.52,1189.02,1209.53,
2011년01월23일,1314.07,1212.48,1203.29,1231.84,1193.38,1210.05,1216.37,1221.47,1179.23,1186.53,1174.09,1170.99,1175.53,1189.78,1189.12,1208.77,
2011년01월24일,1313.97,1211.44,1203.70,1229.98,1195.10,1213.58,1216.60,1222.25,1179.61,1186.87,1175.28,1172.05,1176.73,1190.70,1189.82,1209.98,
2011년01월25일,1317.81,1214.60,1204.02,1233.78,1193.73,1214.85,1217.37,1225.02,1181.33,1188.07,1175.73,1173.14,1177.71,1191.96,1190.72,1211.50,
2011년01월26일,1321.15,1218.39,1205.18,1232.67,1197.22,1218.24,1219.06,1226.77,1182.84,1189.24,1177.49,1174.55,1177.24,1194.15,1191.55,1210.30,
2011년01월27일,1323.06,1217.75,1205.73,1235.13,1199.11,1219.67,1220.93,1228.25,1183.55,1190.55,1179.28,1176.08,1178.45,1195.14,1192.54,1210.14,
2011년01월28일,1323.81,1218.46,1207.02,1235.81,1200.95,1221.07,1223.92,1229.57,1186.37,1191.59,1180.38,1177.60,1179.92,1195.40,1194.31,1209.98,
2011년01월29일,1323.20,1220.61,1208.52,1235.57,1203.12,1222.55,1224.77,1230.50,1186.56,1192.98,1181.69,1177.88,1181.08,1195.78,1195.46,1208.72,
2011년01월30일,1323.35,1220.32,1207.36,1235.91,1204.38,1223.60,1225.58,1230.05,1186.96,1193.23,1181.94,1178.49,1181.95,1196.14,1195.93,1209.72,
2011년01월31일,1323.28,1221.00,1208.41,1236.84,1206.72,1220.39,1227.22,1231.61,1186.66,1193.58,1182.19,1179.43,1182.40,1196.75,1196.46,1208.94,
2011년02월01일,1324.74,1223.08,1209.48,1239.39,1208.03,1223.20,1227.35,1230.55,1187.05,1193.30,1183.83,1180.39,1184.07,1197.24,1196.76,1207.60,
2011년02월02일,1323.55,1222.47,1210.43,1240.83,1208.82,1222.14,1228.01,1230.39,1188.00,1191.72,1184.24,1181.62,1184.61,1197.19,1197.78,1207.82,
2011년02월03일,1323.58,1224.32,1210.44,1240.40,1208.89,1220.83,1227.85,1231.42,1188.69,1192.97,1184.65,1181.64,1185.12,1196.66,1197.64,1208.24,
2011년02월04일,1324.35,1225.20,1210.52,1240.48,1209.08,1223.15,1229.04,1231.81,1188.74,1195.14,1184.21,1182.18,1185.74,1197.10,1198.26,1207.13,
2011년02월05일,1323.92,1225.33,1210.38,1238.71,1208.99,1222.82,1230.19,1232.34,1188.66,1195.44,1184.51,1182.52,1185.67,1197.42,1197.98,1206.76,
2011년02월06일,1324.83,1224.91,1210.71,1240.57,1208.57,1222.43,1230.79,1232.16,1188.81,1196.28,1184.74,1182.61,1185.73,1197.81,1198.48,1206.31,
2011년02월07일,1325.32,1228.25,1213.89,1240.08,1209.00,1223.07,1232.55,1233.19,1189.52,1195.71,1185.66,1184.54,1186.67,1198.88,1198.60,1207.80,
2011년02월08일,1335.23,1231.05,1217.76,1245.52,1211.86,1228.74,1236.32,1237.98,1193.64,1198.89,1186.98,1186.13,1188.51,1201.06,1200.69,1212.98,
2011년02월09일,1341.21,1233.14,1218.84,1249.97,1213.70,1231.94,1239.04,1242.40,1197.62,1201.25,1191.15,1186.09,1190.81,1201.72,1202.98,1219.64,
2011년02월10일,1345.91,1233.75,1220.23,1253.87,1215.09,1234.26,1241.26,1246.98,1200.36,1203.82,1191.95,1188.48,1192.90,1203.58,1205.97,1221.92,
2011년02월11일,1347.34,1237.31,1221.66,1258.02,1217.67,1235.35,1243.54,1249.19,1202.39,1206.54,1192.67,1190.30,1195.10,1204.72,1208.16,1241.77,
2011년02월12일,1348.86,1238.84,1223.56,1258.04,1218.51,1236.66,1244.17,1250.83,1204.22,1208.34,1196.73,1192.93,1197.62,1206.02,1209.98,1247.89,
2011년02월13일,1349.73,1239.70,1225.21,1259.96,1219.52,1238.15,1245.48,1252.03,1205.76,1210.30,1197.55,1192.94,1197.97,1208.09,1211.47,1249.31,
2011년02월14일,1348.93,1241.67,1225.48,1260.83,1220.25,1240.93,1247.56,1253.35,1206.32,1211.59,1199.80,1195.02,1199.56,1209.75,1212.29,1250.11,
2011년02월15일,1351.60,1243.71,1228.03,1263.99,1220.08,1241.30,1249.02,1254.26,1209.38,1213.82,1202.82,1197.26,1201.41,1210.92,1214.85,1253.21,
2011년02월16일,1351.78,1243.52,1231.36,1263.82,1220.24,1246.33,1254.23,1255.33,1211.25,1215.51,1205.36,1199.71,1203.72,1212.82,1216.84,1255.79,
2011년02월17일,1350.52,1244.67,1231.35,1264.47,1222.68,1247.56,1254.23,1256.11,1213.35,1217.31,1207.08,1200.27,1205.27,1213.78,1217.86,1256.81,
2011년02월18일,1348.92,1241.80,1229.89,1264.67,1222.56,1246.65,1252.91,1255.39,1211.27,1217.93,1207.67,1201.30,1205.86,1213.88,1216.49,1245.27,
2011년02월19일,1347.77,1240.24,1228.77,1263.38,1223.31,1246.06,1251.18,1254.56,1211.91,1217.08,1207.22,1201.55,1205.67,1214.39,1216.65,1241.11,
2011년02월20일,1346.19,1240.12,1229.46,1263.84,1222.72,1246.58,1252.72,1254.19,1211.43,1217.23,1206.91,1201.07,1206.00,1213.66,1216.14,1241.50,
2011년02월21일,1344.37,1240.14,1229.07,1263.17,1221.86,1245.22,1253.90,1253.07,1211.77,1216.14,1208.14,1200.49,1206.60,1214.59,1216.02,1238.02,
2011년02월22일,1341.72,1239.90,1229.61,1264.02,1222.23,1242.34,1254.30,1253.57,1211.57,1216.14,1207.94,1200.45,1206.15,1215.23,1217.10,1243.86,
2011년02월23일,1341.04,1241.71,1231.22,1265.18,1222.35,1240.60,1247.55,1254.82,1212.27,1216.49,1207.92,1200.36,1206.07,1215.21,1217.77,1246.95,
2011년02월24일,1343.09,1243.90,1231.19,1267.80,1224.69,1241.28,1248.43,1256.37,1213.09,1218.50,1208.25,1202.25,1205.52,1216.54,1218.11,1246.41,
2011년02월25일,1341.66,1246.02,1233.59,1268.71,1227.78,1244.82,1256.63,1259.28,1215.48,1220.37,1211.54,1205.42,1206.52,1218.86,1221.23,1245.67,
2011년02월26일,1344.34,1247.80,1236.17,1269.36,1228.48,1246.01,1256.49,1258.82,1217.42,1221.59,1212.17,1206.25,1208.08,1219.71,1222.56,1246.64,
2011년02월27일,1344.30,1247.61,1237.89,1269.69,1230.26,1247.46,1258.21,1259.77,1217.66,1222.77,1212.76,1206.26,1207.92,1221.18,1222.16,1247.51,
2011년02월28일,1349.32,1248.79,1239.76,1270.41,1230.65,1248.10,1259.38,1262.47,1219.11,1223.67,1213.77,1208.78,1210.15,1222.65,1224.46,1250.65,
2011년03월01일,1359.33,1252.67,1242.54,1277.23,1232.22,1251.72,1261.48,1266.44,1221.70,1225.02,1216.37,1209.74,1212.00,1223.26,1227.40,1261.65,
2011년03월02일,1381.86,1265.86,1249.07,1292.64,1239.50,1260.22,1271.28,1278.40,1231.71,1233.34,1222.80,1216.54,1217.62,1228.85,1235.37,1284.82,
2011년03월03일,1384.51,1270.95,1254.12,1303.13,1243.78,1267.51,1278.66,1285.78,1235.75,1239.20,1227.58,1218.57,1222.81,1231.51,1240.79,1289.75,
2011년03월04일,1388.08,1275.19,1259.46,1306.78,1247.27,1274.92,1279.59,1290.29,1241.81,1241.96,1232.64,1222.39,1228.73,1233.86,1244.97,1290.82,
2011년03월05일,1390.14,1280.95,1263.16,1307.66,1254.12,1280.88,1283.48,1293.14,1244.39,1245.34,1236.35,1225.94,1232.27,1239.37,1249.84,1293.51,
2011년03월06일,1392.22,1283.76,1265.85,1309.71,1255.34,1281.48,1285.06,1294.37,1245.63,1247.07,1238.86,1227.30,1234.46,1241.82,1252.34,1295.28,
2011년03월07일,1394.87,1287.81,1269.77,1314.57,1262.06,1285.40,1287.03,1296.81,1250.28,1250.19,1241.55,1230.78,1237.34,1244.68,1255.54,1295.17,
2011년03월08일,1408.87,1297.00,1276.39,1328.54,1266.71,1293.82,1294.10,1306.33,1257.97,1255.10,1248.35,1237.28,1242.32,1249.48,1261.37,1309.68,
2011년03월09일,1416.84,1306.60,1283.83,1336.29,1273.57,1300.11,1302.44,1314.95,1265.27,1262.38,1256.03,1244.25,1249.42,1255.74,1266.99,1315.62,
2011년03월10일,1421.73,1311.21,1289.70,1342.06,1277.83,1304.09,1307.88,1320.84,1271.88,1268.39,1262.75,1249.19,1254.05,1261.81,1273.30,1320.58,
2011년03월11일,1424.37,1316.19,1293.82,1344.58,1281.65,1312.61,1314.66,1325.55,1275.10,1272.72,1267.44,1254.43,1258.40,1266.64,1279.23,1331.39,
2011년03월12일,1426.59,1317.59,1297.53,1347.37,1284.98,1312.45,1317.71,1328.00,1279.75,1277.35,1271.16,1257.01,1260.56,1271.36,1283.95,1335.70,
2011년03월13일,1428.06,1318.95,1299.38,1348.51,1285.92,1314.32,1319.87,1329.57,1280.71,1280.09,1274.17,1258.88,1262.42,1274.58,1286.28,1337.18,
2011년03월14일,1427.14,1320.27,1303.40,1349.34,1287.62,1315.64,1324.21,1332.35,1283.80,1284.27,1277.71,1262.97,1265.41,1277.88,1289.12,1342.12,
2011년03월15일,1428.47,1325.38,1308.50,1353.10,1291.71,1321.74,1325.44,1335.12,1286.98,1288.20,1283.25,1266.81,1272.00,1282.70,1291.75,1342.88,
2011년03월16일,1430.66,1327.95,1311.57,1355.09,1293.51,1324.51,1328.97,1338.26,1290.93,1292.88,1286.60,1271.68,1275.24,1289.16,1294.72,1342.89,
2011년03월17일,1432.20,1329.78,1313.50,1357.57,1294.59,1327.18,1331.43,1339.91,1294.11,1295.66,1289.21,1275.61,1278.10,1292.87,1297.28,1345.48,
2011년03월18일,1431.32,1331.24,1315.30,1359.35,1296.16,1328.17,1334.32,1340.69,1296.35,1297.47,1290.94,1278.38,1280.51,1295.68,1299.06,1344.11,
2011년03월19일,1431.44,1332.57,1316.55,1360.07,1298.12,1330.11,1336.13,1341.59,1297.18,1299.98,1292.84,1280.42,1282.29,1297.55,1300.14,1345.37,
2011년03월20일,1431.29,1333.58,1318.52,1360.50,1298.96,1330.30,1337.18,1342.60,1299.03,1301.29,1295.31,1282.68,1282.77,1300.29,1301.26,1346.46,
2011년03월21일,1430.51,1334.86,1320.19,1361.24,1298.93,1332.62,1340.90,1343.80,1299.37,1303.43,1298.27,1286.27,1286.28,1302.20,1303.90,1345.71,
2011년03월22일,1437.79,1339.60,1324.65,1365.57,1304.32,1334.44,1344.78,1347.32,1303.00,1306.37,1301.32,1290.46,1288.76,1304.94,1307.58,1345.64,
2011년03월23일,1440.70,1342.11,1327.95,1368.10,1306.80,1338.83,1347.88,1350.26,1305.02,1308.07,1303.98,1292.74,1291.85,1307.88,1308.57,1345.97,
2011년03월24일,1442.04,1342.54,1331.41,1369.91,1310.13,1341.50,1352.30,1351.41,1307.76,1310.00,1306.42,1294.94,1294.22,1310.05,1312.21,1345.71,
2011년03월25일,1445.12,1344.73,1335.04,1372.33,1314.52,1342.63,1352.88,1353.90,1310.73,1312.72,1308.50,1296.02,1296.86,1313.55,1314.55,1347.81,
2011년03월26일,1445.12,1345.45,1337.97,1372.19,1316.42,1342.76,1352.60,1355.14,1312.03,1314.39,1309.53,1297.50,1298.93,1316.37,1316.95,1348.44,
2011년03월27일,1445.24,1345.69,1339.09,1371.56,1317.43,1343.69,1353.28,1355.86,1314.45,1315.72,1309.94,1298.45,1299.22,1317.71,1318.66,1348.73,
2011년03월28일,1446.68,1347.18,1340.45,1372.39,1319.20,1346.28,1354.94,1357.22,1315.87,1316.22,1312.50,1299.64,1300.95,1319.99,1319.91,1350.21,
2011년03월29일,1450.36,1349.90,1343.19,1374.72,1321.03,1347.61,1356.59,1359.79,1319.07,1318.75,1313.98,1301.41,1303.29,1322.73,1321.56,1350.78,
2011년03월30일,1450.32,1352.57,1344.98,1376.44,1323.57,1349.47,1358.85,1361.59,1321.21,1322.95,1315.66,1302.92,1304.39,1324.37,1323.06,1350.81,
2011년03월31일,1451.27,1353.41,1345.02,1377.55,1325.59,1350.73,1358.56,1362.92,1321.75,1325.45,1317.37,1303.77,1305.24,1325.40,1324.17,1351.53,
2011년04월01일,1451.52,1354.72,1347.82,1380.87,1327.61,1353.62,1361.12,1364.60,1323.64,1326.49,1318.77,1304.65,1306.83,1327.15,1325.52,1351.79,
2011년04월02일,1452.59,1355.02,1349.00,1382.27,1329.30,1355.70,1364.94,1365.55,1324.63,1328.61,1320.35,1305.40,1308.06,1329.42,1326.58,1351.07,
2011년04월03일,1453.33,1355.76,1350.04,1382.88,1329.97,1355.89,1365.72,1366.17,1325.52,1330.15,1320.80,1306.15,1309.66,1331.66,1327.78,1349.63,
2011년04월04일,1453.71,1357.84,1351.35,1383.10,1330.26,1356.23,1367.09,1366.83,1325.40,1331.08,1321.41,1306.82,1310.85,1333.61,1329.24,1347.81,
2011년04월05일,1451.32,1357.85,1351.20,1383.90,1331.29,1355.90,1368.09,1366.57,1325.65,1331.64,1322.82,1307.85,1311.69,1335.35,1330.52,1356.73,
2011년04월06일,1451.70,1358.55,1352.96,1385.13,1330.87,1356.93,1367.97,1366.41,1325.15,1331.24,1323.29,1308.74,1313.65,1336.00,1330.92,1361.02,
2011년04월07일,1450.63,1358.14,1353.47,1384.61,1331.00,1357.09,1368.89,1367.36,1325.50,1330.79,1324.01,1309.19,1314.70,1337.05,1331.24,1365.57,
2011년04월08일,1449.42,1358.95,1355.21,1382.36,1329.22,1357.46,1370.20,1367.81,1325.91,1331.05,1323.95,1309.63,1315.35,1337.16,1331.36,1367.47,
2011년04월09일,1449.26,1358.35,1356.38,1383.14,1332.15,1357.86,1371.95,1367.58,1326.50,1331.75,1325.08,1311.20,1316.51,1337.19,1331.66,1369.11,
2011년04월10일,1448.82,1358.26,1356.88,1383.84,1332.50,1359.55,1372.54,1367.06,1327.18,1332.11,1325.41,1311.41,1316.16,1337.49,1332.25,1372.02,
2011년04월11일,1448.98,1358.17,1356.27,1384.11,1332.55,1359.63,1371.40,1366.72,1327.62,1333.18,1325.95,1312.37,1316.72,1338.35,1332.98,1373.22,
2011년04월12일,1451.81,1360.84,1358.01,1387.03,1333.97,1360.60,1373.63,1369.16,1328.71,1334.79,1327.40,1314.33,1318.31,1338.88,1333.97,1376.33,
2011년04월13일,1454.04,1360.29,1358.62,1388.22,1335.86,1360.67,1373.41,1369.80,1330.01,1335.83,1328.13,1314.25,1319.18,1339.80,1334.62,1377.79,
2011년04월14일,1455.17,1361.73,1358.88,1389.65,1338.76,1363.03,1376.21,1370.66,1329.70,1337.72,1327.80,1315.77,1320.40,1340.32,1335.69,1377.99,
2011년04월15일,1457.27,1362.56,1359.25,1391.84,1340.23,1364.01,1377.11,1372.69,1330.47,1338.78,1329.26,1317.72,1321.90,1341.77,1337.03,1376.47,
2011년04월16일,1458.82,1363.84,1360.72,1391.67,1341.06,1365.21,1376.60,1373.94,1330.78,1340.16,1330.17,1317.81,1323.00,1342.95,1337.67,1378.09,
2011년04월17일,1459.16,1365.61,1361.22,1391.29,1341.26,1365.04,1376.16,1374.59,1331.39,1341.84,1329.79,1318.98,1324.34,1343.21,1338.90,1376.74,
2011년04월18일,1460.06,1366.39,1362.32,1394.12,1342.95,1366.06,1377.55,1375.54,1333.44,1342.39,1330.63,1320.90,1326.15,1345.09,1340.02,1379.14,
2011년04월19일,1464.00,1367.37,1364.11,1395.46,1342.40,1366.98,1380.92,1376.11,1335.22,1344.23,1331.91,1321.86,1327.40,1346.48,1341.32,1379.60,
2011년04월20일,1466.52,1368.72,1365.71,1397.25,1344.40,1368.82,1380.13,1376.83,1337.02,1345.54,1332.71,1323.64,1327.79,1347.89,1341.83,1379.47,
2011년04월21일,1466.94,1370.41,1367.48,1397.26,1344.73,1368.71,1380.91,1377.58,1336.62,1346.90,1333.76,1325.54,1329.78,1349.40,1342.45,1379.40,
2011년04월22일,1467.78,1371.95,1369.49,1400.00,1344.92,1371.66,1382.39,1379.40,1337.13,1347.80,1335.25,1326.32,1330.69,1351.26,1343.14,1382.05,
2011년04월23일,1466.29,1372.67,1369.90,1401.48,1344.29,1373.72,1383.41,1379.78,1339.00,1348.29,1336.51,1326.38,1331.80,1351.49,1344.00,1381.01,
2011년04월24일,1466.83,1372.66,1371.20,1401.17,1344.81,1374.63,1383.49,1381.05,1339.45,1348.56,1337.42,1327.39,1332.45,1351.54,1344.77,1382.51,
2011년04월25일,1466.68,1373.36,1371.37,1400.50,1345.15,1376.26,1384.58,1381.34,1339.30,1349.55,1338.72,1327.41,1332.68,1352.82,1345.55,1382.66,
2011년04월26일,1464.52,1373.75,1372.45,1399.89,1343.94,1377.25,1381.51,1381.63,1340.65,1349.30,1339.10,1328.51,1333.42,1352.80,1347.49,1381.27,
2011년04월27일,1464.24,1374.27,1370.83,1400.09,1344.51,1377.07,1384.70,1382.40,1342.58,1350.23,1339.10,1329.01,1332.39,1353.45,1347.57,1380.76,
2011년04월28일,1466.69,1373.77,1372.76,1400.34,1345.69,1377.54,1386.14,1382.57,1344.80,1351.43,1339.85,1329.55,1332.72,1354.40,1348.01,1381.42,
2011년04월29일,1466.22,1373.73,1373.16,1400.52,1345.75,1376.65,1386.11,1382.74,1344.06,1351.24,1340.60,1330.05,1332.95,1354.99,1348.06,1379.26,
2011년04월30일,1463.94,1374.28,1374.50,1400.37,1345.93,1374.48,1385.74,1383.26,1343.87,1351.57,1340.59,1330.48,1333.02,1355.41,1347.99,1378.62,
2011년05월01일,1462.52,1374.69,1375.28,1401.49,1345.27,1374.43,1385.99,1383.57,1344.53,1351.61,1340.85,1330.89,1333.12,1356.04,1348.67,1380.47,
2011년05월02일,1462.69,1374.38,1375.99,1400.57,1345.95,1372.61,1386.31,1384.06,1344.88,1352.30,1341.09,1330.58,1333.68,1356.46,1348.88,1380.80,
2011년05월03일,1459.96,1375.87,1376.80,1402.69,1347.78,1375.62,1386.92,1384.58,1345.51,1353.27,1342.77,1331.18,1333.59,1357.40,1349.60,1391.92,
2011년05월04일,1460.40,1377.16,1377.84,1403.09,1348.72,1376.19,1387.13,1385.39,1346.15,1353.55,1343.13,1331.35,1334.92,1358.13,1349.75,1399.14,
2011년05월05일,1462.26,1378.20,1376.65,1401.53,1349.52,1377.37,1386.59,1385.35,1346.96,1354.00,1343.53,1332.35,1336.69,1359.14,1349.90,1402.27,
2011년05월06일,1463.74,1379.72,1377.90,1402.11,1350.98,1379.02,1388.07,1385.81,1346.86,1355.99,1343.51,1333.06,1337.08,1359.66,1351.16,1404.83,
2011년05월07일,1462.48,1379.90,1379.09,1403.65,1351.72,1380.94,1387.75,1386.90,1347.43,1356.21,1344.20,1332.80,1338.26,1359.89,1351.62,1406.95,
2011년05월08일,1465.65,1380.01,1379.12,1404.10,1351.87,1380.44,1387.04,1386.97,1347.54,1356.75,1344.42,1333.29,1338.88,1360.24,1351.88,1406.58,
2011년05월09일,1466.90,1380.17,1379.34,1402.78,1352.67,1383.13,1386.51,1388.15,1349.29,1357.21,1345.77,1335.19,1339.97,1360.43,1351.81,1407.54,
2011년05월10일,1463.45,1378.67,1378.89,1400.45,1353.56,1380.03,1386.26,1387.12,1348.51,1355.98,1345.29,1336.15,1340.13,1360.07,1351.85,1406.65,
2011년05월11일,1458.15,1378.89,1378.05,1399.06,1355.09,1377.68,1387.84,1392.66,1348.09,1356.58,1346.04,1336.22,1340.52,1360.02,1352.59,1404.30,
2011년05월12일,1450.84,1377.68,1375.88,1400.81,1354.28,1378.12,1387.81,1392.47,1347.18,1356.40,1345.80,1336.92,1341.60,1360.08,1352.43,1404.13,
2011년05월13일,1451.13,1377.21,1375.42,1399.10,1353.86,1378.22,1389.30,1383.90,1347.46,1355.75,1345.75,1337.38,1341.28,1360.76,1352.86,1391.89,
2011년05월14일,1448.68,1378.23,1377.06,1399.85,1354.05,1379.94,1388.57,1383.68,1348.02,1355.65,1345.36,1338.13,1342.16,1360.89,1352.41,1382.12,
2011년05월15일,1447.75,1377.29,1377.41,1398.25,1354.90,1379.67,1389.95,1383.49,1347.82,1355.43,1344.94,1338.42,1341.73,1361.48,1352.27,1377.04,
2011년05월16일,1447.01,1377.38,1375.52,1396.02,1354.60,1381.33,1386.79,1382.87,1347.28,1354.78,1344.68,1337.86,1340.67,1361.45,1352.24,1375.48,
2011년05월17일,1444.62,1374.75,1375.17,1391.52,1355.17,1377.63,1384.91,1381.91,1347.63,1353.91,1343.08,1336.38,1339.98,1361.15,1350.88,1364.76,
2011년05월18일,1441.27,1373.74,1374.50,1388.35,1354.51,1376.74,1383.00,1380.28,1346.53,1352.84,1342.57,1335.82,1339.05,1361.27,1350.15,1357.93,
2011년05월19일,1437.84,1371.33,1373.11,1385.20,1353.99,1374.48,1382.69,1378.67,1345.32,1350.46,1342.85,1334.79,1338.88,1361.12,1349.88,1351.65,
2011년05월20일,1434.12,1369.85,1371.57,1380.45,1351.54,1373.52,1380.33,1378.54,1344.95,1351.11,1342.54,1333.55,1338.63,1360.06,1347.94,1349.51,
2011년05월21일,1433.89,1367.64,1370.69,1378.19,1352.01,1370.06,1378.91,1376.36,1345.33,1351.15,1340.74,1332.66,1337.52,1359.99,1348.32,1346.46,
2011년05월22일,1431.74,1366.63,1370.83,1378.08,1351.73,1368.28,1379.18,1375.59,1344.19,1350.48,1340.62,1332.34,1336.90,1359.80,1347.81,1343.01,
2011년05월23일,1428.04,1364.83,1369.32,1375.49,1350.19,1367.73,1378.85,1375.20,1343.34,1349.89,1339.72,1332.21,1336.45,1358.80,1347.53,1339.06,
2011년05월24일,1426.89,1365.97,1368.14,1374.73,1349.16,1366.02,1379.78,1374.91,1341.53,1348.00,1338.28,1331.54,1335.36,1358.01,1345.90,1332.98,
2011년05월25일,1427.07,1364.87,1366.51,1372.19,1347.84,1363.79,1379.86,1373.44,1339.84,1347.63,1338.67,1331.53,1335.18,1357.28,1345.63,1331.17,
2011년05월26일,1425.75,1364.07,1365.23,1371.51,1347.82,1361.99,1376.64,1372.45,1339.31,1347.08,1339.00,1330.59,1334.22,1356.70,1344.72,1327.65,
2011년05월27일,1425.28,1365.03,1364.96,1370.34,1346.78,1363.44,1376.23,1371.08,1340.19,1344.84,1338.95,1329.77,1332.72,1356.09,1343.60,1329.31,
2011년05월28일,1422.84,1363.49,1363.62,1369.77,1346.23,1363.84,1376.70,1370.41,1340.22,1342.82,1338.83,1329.44,1332.87,1355.36,1343.12,1328.50,
2011년05월29일,1424.31,1362.70,1363.14,1370.75,1346.49,1363.43,1376.89,1369.14,1339.81,1342.91,1338.69,1329.69,1331.90,1355.01,1342.93,1328.34,
2011년05월30일,1422.37,1362.89,1362.97,1371.37,1345.18,1360.22,1375.79,1369.07,1338.60,1342.31,1337.92,1328.39,1331.33,1354.44,1341.99,1329.65,
2011년05월31일,1422.06,1363.49,1362.08,1369.75,1343.93,1356.42,1374.55,1368.33,1337.03,1340.61,1337.86,1328.57,1330.05,1353.49,1341.70,1331.58,
2011년06월01일,1419.74,1360.41,1359.93,1370.97,1346.34,1354.44,1372.35,1367.88,1336.03,1340.01,1336.18,1327.14,1328.93,1351.76,1339.47,1329.87,
2011년06월02일,1422.85,1359.64,1359.48,1370.01,1346.96,1353.67,1370.48,1367.61,1336.07,1339.04,1334.75,1326.24,1327.74,1351.34,1339.88,1331.68,
2011년06월03일,1423.22,1358.24,1358.36,1368.02,1346.45,1354.59,1368.83,1367.88,1335.11,1338.39,1333.20,1325.84,1327.20,1350.95,1339.26,1337.14,
2011년06월04일,1422.42,1357.80,1358.18,1367.77,1346.27,1354.02,1368.55,1368.09,1335.52,1338.61,1333.24,1325.47,1327.09,1350.38,1339.81,1340.01,
2011년06월05일,1421.89,1357.78,1356.62,1366.26,1346.89,1357.08,1366.68,1367.07,1333.40,1337.20,1332.27,1324.68,1326.23,1349.24,1338.68,1340.39,
2011년06월06일,1424.87,1357.75,1355.40,1366.37,1347.59,1355.00,1368.69,1366.78,1332.64,1336.86,1333.07,1324.54,1326.67,1349.63,1338.73,1341.75,
2011년06월07일,1423.30,1356.38,1356.35,1368.14,1346.40,1355.80,1368.32,1366.51,1332.51,1336.43,1332.50,1323.66,1326.84,1349.34,1338.92,1342.27,
2011년06월08일,1427.88,1356.40,1356.29,1368.30,1346.86,1353.43,1369.24,1367.48,1332.27,1337.01,1333.26,1324.39,1326.65,1347.77,1340.14,1344.44,
2011년06월09일,1425.22,1356.99,1354.82,1371.02,1345.84,1354.66,1370.80,1367.14,1331.09,1335.68,1331.42,1323.82,1326.27,1348.89,1338.60,1343.63,
2011년06월10일,1427.13,1358.05,1354.49,1373.43,1345.84,1356.20,1370.89,1368.54,1330.28,1336.56,1331.99,1324.50,1326.46,1348.66,1338.47,1344.51,
2011년06월11일,1429.11,1358.03,1354.30,1374.30,1344.93,1362.13,1372.34,1368.72,1331.33,1336.51,1332.61,1325.15,1326.66,1349.62,1338.77,1344.38,
2011년06월12일,1430.98,1358.43,1353.95,1374.76,1345.55,1360.90,1370.75,1368.95,1329.57,1336.65,1332.72,1323.57,1325.60,1348.73,1338.78,1346.26,
2011년06월13일,1428.22,1358.98,1354.46,1373.25,1345.72,1362.82,1370.42,1368.73,1329.78,1336.48,1333.08,1324.79,1325.84,1349.43,1339.77,1344.88,
2011년06월14일,1431.35,1358.53,1354.67,1375.72,1346.84,1361.83,1372.67,1369.76,1330.32,1338.36,1333.12,1325.55,1325.91,1349.88,1339.69,1349.39,
2011년06월15일,1429.35,1359.92,1356.35,1375.66,1346.47,1364.75,1375.11,1370.26,1330.29,1338.59,1332.80,1325.45,1325.89,1349.72,1340.08,1352.45,
2011년06월16일,1427.93,1360.92,1357.97,1375.96,1346.03,1364.99,1375.21,1370.59,1330.74,1338.43,1332.71,1325.31,1325.73,1349.58,1340.33,1356.51,
2011년06월17일,1429.06,1360.82,1356.98,1377.08,1345.35,1362.90,1375.95,1370.80,1331.66,1339.27,1332.54,1326.73,1326.09,1349.64,1340.05,1361.70,
